parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	1106927	147040	3.60257454333254e-05	0.644209831521551	NA
interaction	1106927	4297420	-5.13328895565642e-05	0.917931099967143	NA
interaction	1106927	194201	8.14355620413396e-06	0.145622495999722	NA
interaction	1106927	528935	-1.30088801482639e-08	0.000232623874615092	NA
interaction	1106927	520734	-1.68912109982082e-08	0.000302047440253237	NA
interaction	1106927	183809	-7.53479866079005e-08	0.0013473673667072	NA
interaction	1106927	294363	-0.000122131223607232	2.18394190147014	NA
interaction	1106927	191633	8.38357910598773e-09	0.000149914568552411	NA
interaction	1106927	4385756	0.000152690163405587	2.73039470132712	NA
interaction	1106927	152842	0.000150837093171146	2.69725823047362	NA
interaction	1106927	346253	0.000153058857387474	2.73698766103128	NA
interaction	1106927	4407703	-9.92813006826222e-08	0.00177534119604444	NA
interaction	1106927	181707	-8.43135366094701e-08	0.00150768869764812	NA
interaction	1106927	2079328	-8.38357910598773e-09	0.000149914568552411	NA
interaction	1106927	1110862	-4.1690920718111e-05	0.745514095232242	NA
interaction	1106927	4414388	-0.000100401377065973	1.7953703227018	NA
interaction	1106927	328438	1.82242245016568e-05	0.32588429342986	NA
interaction	1106927	316489	8.24370045868105e-06	0.147413268475729	NA
interaction	1106927	198910	-0.000149984306919941	2.68200876705227	NA
interaction	1106927	4371419	1.89324112632014e-06	0.0338548039005502	NA
interaction	1106927	192401	8.68221238837005e-06	0.155254707783847	NA
interaction	1111783	585220	8.86867306797706e-07	0.0158588984467097	NA
interaction	1111783	682726	-4.33965644734759e-09	7.76014296215258e-05	NA
interaction	1111783	1106927	6.92647891330506e-10	1.238588059763e-05	NA
interaction	1111783	1111783	5.12199882951062e-09	9.15912207595934e-05	NA
interaction	1111783	529021	-2.7169644992785e-08	0.000485845669888939	NA
interaction	1111783	4361727	7.91548154310123e-07	0.0141544081044224	NA
interaction	1111783	147040	2.69474970616797e-07	0.00481873236298772	NA
interaction	1111783	4297420	-1.74276325220547e-06	0.0311639691998346	NA
interaction	1111783	194201	-4.33965644734759e-09	7.76014296215258e-05	NA
