parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	1111783	574965	-9.46975124374035e-08	0.0081574699311445	NA
interaction	1111783	319438	-5.10427105433185e-09	0.000439694101507118	NA
interaction	1111783	1809696	-8.99573907200465e-07	0.0774914452339037	NA
interaction	1111783	4385756	-3.10295819349557e-07	0.0267296231015259	NA
interaction	1111783	4310872	9.7185069340534e-08	0.00837175402496071	NA
interaction	1111783	4407174	7.23844332390487e-08	0.00623536798837022	NA
interaction	1111783	4459708	9.36378179092566e-08	0.00806618531313227	NA
interaction	1111783	310391	6.32946786573373e-08	0.0054523548154444	NA
interaction	1111783	177224	-1.4205773677901e-07	0.0122371927882184	NA
interaction	1111783	1073276	-4.98706608065523e-07	0.0429597785099867	NA
interaction	1111783	586030	5.10427105433184e-09	0.000439694101507118	NA
interaction	1111783	1106789	-6.26659716353771e-07	0.0539819649074152	NA
interaction	1111783	851715	-4.9484287754311e-07	0.0426269475332548	NA
interaction	1111783	328438	4.21466345884683e-08	0.00363061178171527	NA
interaction	1111783	316489	2.04087591611533e-07	0.0175805926580306	NA
interaction	1111783	198583	-9.49573917695077e-07	0.0817985655760174	NA
interaction	1111783	3924208	1.03160855438041e-07	0.00888652251412862	NA
interaction	1111783	365868	1.3775043269365e-07	0.0118661513251826	NA
interaction	529021	552961	-8.32849101255541e-06	0.7174361106015	NA
interaction	529021	682726	9.54541608603653e-07	0.0822264943375117	NA
interaction	529021	191922	-3.49008573494605e-07	0.030064432219123	NA
interaction	529021	1111783	8.92883014573686e-07	0.0769150757600852	NA
interaction	529021	529021	9.1663099117404e-06	0.789607831926956	NA
interaction	529021	188634	-7.5939274004323e-06	0.654159046355826	NA
interaction	529021	181765	6.75534304256431e-06	0.581921386590918	NA
interaction	529021	593352	-2.13840488764457e-06	0.184207305161302	NA
interaction	529021	302439	-5.46979992448875e-06	0.471181631543783	NA
interaction	529021	574965	3.49008573494605e-07	0.030064432219123	NA
interaction	529021	319438	-3.85472098741182e-07	0.0332054873865341	NA
interaction	529021	1809696	-8.196608687472e-06	0.706075452083374	NA
interaction	529021	4385756	-3.72218748070052e-06	0.32063812100627	NA
interaction	529021	4310872	1.08179905158024e-06	0.0931887544632153	NA
interaction	529021	4407174	-3.98378635427701e-06	0.343172872873508	NA
interaction	529021	4459708	1.05815260887352e-06	0.0911517934027425	NA
interaction	529021	310391	9.26519653993444e-07	0.0798126162296176	NA
interaction	529021	177224	-7.84852771670087e-06	0.676090925778673	NA
interaction	529021	1073276	-9.22002264773328e-06	0.794234775312306	NA
interaction	529021	586030	5.04156879930172e-07	0.0434292779478081	NA
interaction	529021	1106789	-7.79337031981947e-06	0.671339535853435	NA
interaction	529021	851715	-5.84300922119712e-06	0.503330771870299	NA
interaction	529021	328438	7.81432231344984e-07	0.0673144390634073	NA
interaction	529021	316489	8.01916951037591e-06	0.690790417508415	NA
interaction	529021	198583	8.82783040561567e-06	0.760450398722507	NA
interaction	529021	3924208	6.73731408914367e-06	0.580368329476392	NA
interaction	529021	365868	1.28584364042474e-06	0.11076564276017	NA
interaction	188634	552961	-8.43196107262675e-07	0.0726349268741357	NA
interaction	188634	682726	1.97778340423816e-07	0.0170370986894234	NA
interaction	188634	191922	-7.06192225924313e-07	0.0608330852660309	NA
interaction	188634	1111783	1.77535412593136e-07	0.0152933245305588	NA
interaction	188634	529021	5.99783473660974e-06	0.516667811609197	NA
interaction	188634	188634	-1.67940188786053e-06	0.14466769031114	NA
interaction	188634	181765	8.6075756539886e-07	0.0741477128281245	NA
interaction	188634	593352	-9.8963260155067e-07	0.0852493162939861	NA
interaction	188634	302439	-2.01229154693955e-06	0.17334360073826	NA
interaction	188634	574965	-4.18163883304471e-07	0.0360216358016972	NA
interaction	188634	319438	-8.55867194828404e-07	0.0737264446252557	NA
interaction	188634	1809696	1.07058476172764e-06	0.0922227287470461	NA
interaction	188634	4385756	-1.11510675370476e-06	0.0960579594883827	NA
interaction	188634	4310872	2.42903880305433e-07	0.0209243204889852	NA
interaction	188634	4407174	9.75403380983416e-07	0.0840235772441064	NA
interaction	188634	4459708	2.32557485983177e-07	0.0200330573669961	NA
interaction	188634	310391	1.92695879667826e-07	0.016599283379115	NA
interaction	188634	177224	-2.80734537877258e-07	0.0241831437006464	NA
interaction	188634	1073276	-6.44704621797333e-07	0.0555363961673018	NA
interaction	188634	586030	6.85077438585766e-08	0.00590142070464941	NA
interaction	188634	1106789	-9.33242485411097e-07	0.0803917369871762	NA
interaction	188634	851715	-2.32837527653265e-06	0.200571808254102	NA
interaction	188634	328438	1.43028894311391e-07	0.0123208506179216	NA
interaction	188634	316489	-6.85077438585766e-08	0.00590142070464941	NA
interaction	188634	198583	3.75675493226413e-05	3.23615843857363	NA
interaction	188634	3924208	5.88651487127422e-07	0.0507078452492569	NA
interaction	188634	365868	3.0816193771041e-07	0.0265458054397951	NA
interaction	181765	552961	5.63499367624404e-07	0.0485411815928483	NA
interaction	181765	682726	5.65418628579601e-07	0.048706511316186	NA
interaction	181765	191922	-3.65620043810606e-07	0.0314953839529867	NA
interaction	181765	1111783	5.83555837770752e-07	0.0502688938413815	NA
interaction	181765	529021	-1.06349765778428e-06	0.091612228683963	NA
interaction	181765	188634	-2.35614573197084e-06	0.202964021622547	NA
interaction	181765	181765	8.50054008610319e-07	0.0732256828781136	NA
interaction	181765	593352	-2.67361724446784e-07	0.0230311776072814	NA
interaction	181765	302439	-2.76931350291972e-06	0.238555280371412	NA
interaction	181765	574965	6.93193257010345e-08	0.00597133230323431	NA
interaction	181765	319438	-6.93193257010345e-08	0.00597133230323431	NA
interaction	181765	1809696	-7.1765875106636e-07	0.0618208391325623	NA
interaction	181765	4385756	-1.6791134019005e-06	0.144642839441419	NA
interaction	181765	4310872	5.30654554768939e-07	0.0457118509550491	NA
interaction	181765	4407174	2.79069797930895e-07	0.0240397390249997	NA
interaction	181765	4459708	5.39367974378753e-07	0.046462445734521	NA
interaction	181765	310391	5.80085515621292e-07	0.0499699520016546	NA
interaction	181765	177224	-8.00849172937951e-07	0.0689870607946711	NA
interaction	181765	1073276	-8.86277484751897e-07	0.0763460596422	NA
interaction	181765	586030	5.62870579976536e-07	0.0484870163228371	NA
interaction	181765	1106789	-5.1439069872647e-07	0.0443108435450751	NA
interaction	181765	851715	-1.18246852314483e-06	0.101860663219163	NA
interaction	181765	328438	6.14419199273239e-07	0.0529275375264203	NA
interaction	181765	316489	4.28358925354179e-07	0.0368998610773845	NA
interaction	181765	198583	-3.05938207277336e-06	0.263542479883281	NA
interaction	181765	3924208	2.64586737916253e-07	0.02279213363876	NA
interaction	181765	365868	4.75893347695494e-07	0.0409945897662709	NA
interaction	593352	552961	-7.94571260276092e-06	0.684462664015415	NA
interaction	593352	682726	3.10769141981889e-06	0.267703962437299	NA
interaction	593352	191922	-1.64128589682648e-06	0.141384287793449	NA
interaction	593352	1111783	2.99381951916548e-06	0.257894764902185	NA
interaction	593352	529021	2.57582473688466e-05	2.21887695866607	NA
interaction	593352	188634	-1.60845122716242e-05	1.38555830914387	NA
interaction	593352	181765	8.22589617777785e-06	0.708598346459154	NA
interaction	593352	593352	-1.7374321256899e-06	0.149666553618168	NA
interaction	593352	302439	-1.33416959280044e-05	1.14928555736995	NA
interaction	593352	574965	4.44685384601809e-07	0.0383062612769952	NA
interaction	593352	319438	-4.44685384601809e-07	0.0383062612769952	NA
interaction	593352	1809696	-2.28259392375252e-06	0.196628093164882	NA
interaction	593352	4385756	-2.73345603350622e-06	0.235466432301185	NA
interaction	593352	4310872	3.34545895179868e-06	0.288185825612002	NA
interaction	593352	4407174	-6.12178424472633e-06	0.527345118324192	NA
interaction	593352	4459708	3.28478293998837e-06	0.282959049014131	NA
interaction	593352	310391	3.08056736010202e-06	0.265367431140374	NA
interaction	593352	177224	-1.12054835779978e-05	0.965267122638233	NA
interaction	593352	1073276	-9.86572200491185e-06	0.849856860361534	NA
interaction	593352	586030	2.37613356063493e-06	0.20468582092983	NA
interaction	593352	1106789	-3.95656685518579e-06	0.340828120200894	NA
interaction	593352	851715	-1.25169554643306e-05	1.07824044372069	NA
interaction	593352	328438	2.79783951824804e-06	0.241012579473645	NA
interaction	593352	316489	2.32971248665432e-05	2.00686998728259	NA
interaction	593352	198583	1.34996552578161e-05	1.16289255136712	NA
interaction	593352	3924208	1.5221426266245e-05	1.31121001893375	NA
interaction	593352	365868	3.70510508498198e-06	0.319166602633303	NA
interaction	302439	552961	-3.94573396623872e-06	0.339894949269804	NA
interaction	302439	682726	2.34567748556019e-06	0.202062261870588	NA
interaction	302439	191922	-5.84743059711861e-07	0.050371163975379	NA
interaction	302439	1111783	2.28246466042151e-06	0.196616958112769	NA
interaction	302439	529021	1.22344240918116e-05	1.0539025163918	NA
interaction	302439	188634	-9.03471468743775e-06	0.7782719049559	NA
interaction	302439	181765	5.20163613053083e-06	0.448081361752859	NA
interaction	302439	593352	-3.5868213994374e-06	0.308977363408961	NA
interaction	302439	302439	-4.46431321295514e-06	0.384566604344176	NA
interaction	302439	574965	8.98865397423619e-09	0.000774304125092651	NA
