parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	367104	581021	0	0	NA
interaction	367104	938834	-0.00028536018702143	1.46111633272199	NA
interaction	367104	1021808	-0.000336859603434332	1.7248063703266	NA
interaction	367104	643390	-0.000369475383167799	1.89180741195913	NA
interaction	367104	3700151	-0.000370396229659481	1.89652237890308	NA
interaction	367104	1110862	0.000446900316553991	2.28824265371898	NA
interaction	4479888	367104	5.17018736158374e-05	0.264726669690452	NA
interaction	4479888	4479888	-8.05408418749536e-06	0.0412389481318345	NA
interaction	4479888	105725	9.06944624381627e-06	0.046437858672236	NA
interaction	4479888	4444095	-0.000178705944244972	0.915019634015113	NA
interaction	4479888	1136492	2.91935406106053e-05	0.149478311748284	NA
interaction	4479888	367517	-5.25600316980825e-06	0.0269120656122524	NA
interaction	4479888	182497	9.26115218823158e-06	0.0474194415951686	NA
interaction	4479888	577562	-3.04800954647043e-05	0.156065798005172	NA
interaction	4479888	180045	-0.000282299771241659	1.4454462298691	NA
interaction	4479888	4348111	-6.60631950028257e-06	0.0338260267551539	NA
interaction	4479888	3257594	0.000104919172765281	0.537212701404347	NA
interaction	4479888	4257777	-8.89759511337166e-05	0.455579374186432	NA
interaction	4479888	340642	7.87701888873087e-05	0.403323290176423	NA
interaction	4479888	271563	0.00021889038920476	1.12077415592291	NA
interaction	4479888	368105	-2.92249220063318e-05	0.149638992431592	NA
interaction	4479888	536212	0.000154123517391473	0.789151390976383	NA
interaction	4479888	581021	0.000112002627332515	0.573481780382424	NA
interaction	4479888	938834	-5.24035048637977e-05	0.268319199141191	NA
interaction	4479888	1021808	0	0	NA
interaction	4479888	643390	-6.21302434321638e-07	0.00318122560761814	NA
interaction	4479888	3700151	-5.92150801671683e-07	0.00303196187522801	NA
interaction	4479888	1110862	0.000157943896537227	0.808712698478019	NA
interaction	105725	367104	9.33623224613216e-06	0.0478038704813609	NA
interaction	105725	4479888	1.96200369325806e-06	0.0100459551523385	NA
interaction	105725	105725	3.73148683482112e-07	0.00191061563864365	NA
interaction	105725	4444095	-2.45829168259398e-06	0.0125870751821554	NA
interaction	105725	1136492	2.85746698122568e-06	0.0146309536731873	NA
interaction	105725	367517	6.96533272248118e-07	0.00356642652567923	NA
interaction	105725	182497	1.05390295195492e-06	0.00539624967406405	NA
interaction	105725	577562	2.38793294089974e-07	0.0012226820629086	NA
interaction	105725	180045	-1.48340368310187e-06	0.00759540204968156	NA
interaction	105725	4348111	1.14671011283676e-06	0.00587144581117557	NA
interaction	105725	3257594	2.91698636595686e-05	0.149357079770446	NA
interaction	105725	4257777	-1.9901753967606e-07	0.00101902013996437	NA
interaction	105725	340642	0	0	NA
interaction	105725	271563	-4.13656549606766e-05	0.211802615871736	NA
interaction	105725	368105	-2.38851099433233e-07	0.00122297804088659	NA
interaction	105725	536212	-1.06754631844181e-05	0.0546610716124674	NA
interaction	105725	581021	-9.52163824388005e-06	0.0487531960839324	NA
interaction	105725	938834	-5.80700877151691e-07	0.00297333536569556	NA
interaction	105725	1021808	-8.64124410358459e-06	0.0442453554105528	NA
interaction	105725	643390	7.085994289404e-07	0.00362820829979529	NA
interaction	105725	3700151	7.28759328603721e-07	0.00373143208504569	NA
interaction	105725	1110862	-2.43660940962252e-06	0.0124760564605187	NA
interaction	4444095	367104	-2.13951628199871e-05	0.109548645043401	NA
interaction	4444095	4479888	9.31307695734826e-05	0.476853095461996	NA
interaction	4444095	105725	-6.71751821542663e-06	0.0343953923018006	NA
interaction	4444095	4444095	8.6801812940906e-06	0.0444447236741935	NA
interaction	4444095	1136492	9.90062613085885e-05	0.506937099213688	NA
interaction	4444095	367517	2.75183211809599e-07	0.00140900764561001	NA
interaction	4444095	182497	-1.3684631392635e-06	0.00700687739371206	NA
interaction	4444095	577562	1.66524925056458e-05	0.0852649734866564	NA
interaction	4444095	180045	-2.78756507098168e-05	0.142730382126879	NA
interaction	4444095	4348111	2.10253466178506e-05	0.107655092552121	NA
interaction	4444095	3257594	-6.19968783629095e-05	0.317439697875662	NA
interaction	4444095	4257777	7.98545855245607e-06	0.0408875675231871	NA
interaction	4444095	340642	2.21321601351217e-05	0.113322257703091	NA
interaction	4444095	271563	-2.45458674503724e-05	0.125681049647878	NA
interaction	4444095	368105	-6.58061395435575e-06	0.0336944078583931	NA
interaction	4444095	536212	5.1429069419293e-05	0.263329843204717	NA
interaction	4444095	581021	-4.80336311592722e-06	0.0245944340516869	NA
interaction	4444095	938834	-1.451804281624e-06	0.00743360512178677	NA
interaction	4444095	1021808	4.32819633797836e-07	0.00221614599662872	NA
interaction	4444095	643390	0	0	NA
interaction	4444095	3700151	6.69865791859127e-08	0.000342988228117335	NA
interaction	4444095	1110862	-9.95839315927045e-06	0.0509894917176524	NA
